Source Name,Source URL,Name,URL
Senate Foreign Relations Committee: Transcripts,https://www.foreign.senate.gov/publications?c=all&type=Transcript,Transcript,https://www.foreign.senate.gov/imo/media/doc/03 10 21 The State of Democracy Around the World.pdf
Senate Foreign Relations Committee: Transcripts,https://www.foreign.senate.gov/publications?c=all&type=Transcript,Transcript,https://www.foreign.senate.gov/imo/media/doc/03 03 2021 Nominations -- Sherman and McKeon1.pdf
Senate Foreign Relations Committee: Transcripts,https://www.foreign.senate.gov/publications?c=all&type=Transcript,Transcript,https://www.foreign.senate.gov/imo/media/doc/03 03 2021 Nominations -- Sherman and McKeon1.pdf
Senate Foreign Relations Committee: Transcripts,https://www.foreign.senate.gov/publications?c=all&type=Transcript,Transcript,https://www.foreign.senate.gov/imo/media/doc/01 27 2021 Nominations -- Thomas-Greenfield.pdf
Senate Foreign Relations Committee: Transcripts,https://www.foreign.senate.gov/publications?c=all&type=Transcript,Transcript,https://www.foreign.senate.gov/imo/media/doc/03 05 20 -- The Global Engagement Center Leading the United States Governments Fight Against Global Disinformation Threat.pdf
Senate Foreign Relations Committee: Transcripts,https://www.foreign.senate.gov/publications?c=all&type=Transcript,Transcript,https://www.foreign.senate.gov/imo/media/doc/07 29 2020 Business Meeting.pdf
Senate Foreign Relations Committee: Transcripts,https://www.foreign.senate.gov/publications?c=all&type=Transcript,Transcript,https://www.foreign.senate.gov/imo/media/doc/12 04 19 Oversight of the Millennuim Challenge Corporation.pdf
Senate Foreign Relations Committee: Transcripts,https://www.foreign.senate.gov/publications?c=all&type=Transcript,10 22 19 Assessing the Impact of Turkey's Offensive in Northeast Syria,https://www.foreign.senate.gov/imo/media/doc/10 22 19 Asssessing the Impact of Turkey's Offensive in Northeast Syria.pdf
Senate Foreign Relations Committee: Transcripts,https://www.foreign.senate.gov/publications?c=all&type=Transcript,Business Meeting,https://www.foreign.senate.gov/imo/media/doc/12 18 19 Business Meeting.pdf
Senate Foreign Relations Committee: Transcripts,https://www.foreign.senate.gov/publications?c=all&type=Transcript,Successes and Unfinished Business in the Western Balkans,https://www.foreign.senate.gov/imo/media/doc/10 23 19 Successes and Unfinished Business in the Western Balkans.pdf
Senate Foreign Relations Committee: Transcripts,https://www.foreign.senate.gov/publications?c=all&type=Transcript,Transcript,"https://www.foreign.senate.gov/imo/media/doc/09 26 19 The Hong Kong Emergency Securing Freedom, Autonomy, and Human Rights.pdf"
Senate Foreign Relations Committee: Transcripts,https://www.foreign.senate.gov/publications?c=all&type=Transcript,Business Meeting Transcript,https://www.foreign.senate.gov/imo/media/doc/05 22 2019 Business Meeting.pdf
Senate Foreign Relations Committee: Transcripts,https://www.foreign.senate.gov/publications?c=all&type=Transcript,Green Testimony,https://www.foreign.senate.gov/imo/media/doc/050819_Green_Testimony3.pdf
Senate Foreign Relations Committee: Transcripts,https://www.foreign.senate.gov/publications?c=all&type=Transcript,Green Testimony,https://www.foreign.senate.gov/imo/media/doc/050819_Green_Testimony.pdf
Senate Foreign Relations Committee: Transcripts,https://www.foreign.senate.gov/publications?c=all&type=Transcript,Business Meeting Transcript,https://www.foreign.senate.gov/imo/media/doc/05 02 19 Business Meeting.pdf
Senate Foreign Relations Committee: Transcripts,https://www.foreign.senate.gov/publications?c=all&type=Transcript,Transcript,https://www.foreign.senate.gov/imo/media/doc/05 01 19 The Humanitarian Impact of Eight Years of War in Syria.pdf
Senate Foreign Relations Committee: Transcripts,https://www.foreign.senate.gov/publications?c=all&type=Transcript,Business Meeting Transcript,https://www.foreign.senate.gov/imo/media/doc/04 03 19 Business Meeting.pdf
Senate Foreign Relations Committee: Transcripts,https://www.foreign.senate.gov/publications?c=all&type=Transcript,NATO at 70: A Strategic Partnership for the 21st Century,https://www.foreign.senate.gov/imo/media/doc/04 02 19 Nato at 70 A Strategic Partnership For the 21st Century.pdf
Senate Foreign Relations Committee: Transcripts,https://www.foreign.senate.gov/publications?c=all&type=Transcript,US Venezuela Relations and the Path to a Democratic Transition,https://www.foreign.senate.gov/imo/media/doc/03 07 2019 U.S.-Venezula Relations and the Path to a Democratic Transition.doc
Senate Foreign Relations Committee: Transcripts,https://www.foreign.senate.gov/publications?c=all&type=Transcript,S. Hrg. 116-96,https://www.foreign.senate.gov/imo/media/doc/02 27 19 Assessing The Role Of The United States In The World.pdf
Senate Foreign Relations Committee: Transcripts,https://www.foreign.senate.gov/publications?c=all&type=Transcript,S. Hrg. 116-96,https://www.foreign.senate.gov/imo/media/doc/02 27 19 Assessing The Role Of The United States In The World1.pdf
Senate Foreign Relations Committee: Transcripts,https://www.foreign.senate.gov/publications?c=all&type=Transcript,S. HRG. 115-413 Transcript,https://www.foreign.senate.gov/imo/media/doc/05 09 17 Nomination Sullivan.pdf
Senate Foreign Relations Committee: Transcripts,https://www.foreign.senate.gov/publications?c=all&type=Transcript,Hearing Transcript,https://www.foreign.senate.gov/imo/media/doc/040611_Transcript_Perspectives on the Crisis in Libya5.pdf
Senate Foreign Relations Committee: Transcripts,https://www.foreign.senate.gov/publications?c=all&type=Transcript,Cardin speech on Venezuela,https://www.foreign.senate.gov/imo/media/doc/12 2017 Venezuela Floor Statement by edits (final).pdf
Senate Foreign Relations Committee: Transcripts,https://www.foreign.senate.gov/publications?c=all&type=Transcript,S. HRG. 115-413 Transcript,https://www.foreign.senate.gov/imo/media/doc/12 19 17 Nominations Vrooman Danies.pdf
Senate Foreign Relations Committee: Transcripts,https://www.foreign.senate.gov/publications?c=all&type=Transcript,S. HRG. 115-413 Transcript,https://www.foreign.senate.gov/imo/media/doc/11 30 17 Nominations Bierman Braithwaite Trujillo McClenny.pdf
Senate Foreign Relations Committee: Transcripts,https://www.foreign.senate.gov/publications?c=all&type=Transcript,S. Hrg. 115-413 Transcript,https://www.foreign.senate.gov/imo/media/doc/11 28 17 Nominations Poblete Ford.pdf
Senate Foreign Relations Committee: Transcripts,https://www.foreign.senate.gov/publications?c=all&type=Transcript,S. Hrg. 115-439 Transcript,https://www.foreign.senate.gov/imo/media/doc/11 14 17 Authority to Order the Use of Nuclear Weapons1.pdf
Senate Foreign Relations Committee: Transcripts,https://www.foreign.senate.gov/publications?c=all&type=Transcript,S. Hrg. 115-439 Transcript,https://www.foreign.senate.gov/imo/media/doc/11 14 17 Authority to Order the Use of Nuclear Weapons1.pdf
Senate Foreign Relations Committee: Transcripts,https://www.foreign.senate.gov/publications?c=all&type=Transcript,S. Hrg. 115-413 Transcript,https://www.foreign.senate.gov/imo/media/doc/11 01 17 Nominations Goldstein Lawler Johnson Gonzales.pdf
Senate Foreign Relations Committee: Transcripts,https://www.foreign.senate.gov/publications?c=all&type=Transcript,S. Hrg. 115-413 Transcript,https://www.foreign.senate.gov/imo/media/doc/10 18 17 Nominations Carter Newstead Singh Evanoff.pdf
Senate Foreign Relations Committee: Transcripts,https://www.foreign.senate.gov/publications?c=all&type=Transcript,S. Hrg. 115-413 Transcript,https://www.foreign.senate.gov/imo/media/doc/10 05 17 Nominations Sands Kohorst.pdf
Senate Foreign Relations Committee: Transcripts,https://www.foreign.senate.gov/publications?c=all&type=Transcript,S. Hrg. 115-413 Transcript,https://www.foreign.senate.gov/imo/media/doc/10 04 17 Nominations Sison Brownback1.pdf
Senate Foreign Relations Committee: Transcripts,https://www.foreign.senate.gov/publications?c=all&type=Transcript,S. Hrg. 115-413 Transcript,https://www.foreign.senate.gov/imo/media/doc/10 04 17 Nominations Sison Brownback.pdf
Senate Foreign Relations Committee: Transcripts,https://www.foreign.senate.gov/publications?c=all&type=Transcript,S. Hrg. 115-413 Transcript,https://www.foreign.senate.gov/imo/media/doc/10 03 17 Nominations Andre Barlerin Whitaker Dodman Fite Foote Reimer.pdf
Senate Foreign Relations Committee: Transcripts,https://www.foreign.senate.gov/publications?c=all&type=Transcript,S. Hrg. 115-413 Transcript,https://www.foreign.senate.gov/imo/media/doc/10 03 17 Nomination Ian.pdf
Senate Foreign Relations Committee: Transcripts,https://www.foreign.senate.gov/publications?c=all&type=Transcript,S. Hrg. 115-413 Transcript,https://www.foreign.senate.gov/imo/media/doc/09 27 17 Nominations Kritenbrink Fitzpatrick.pdf
Senate Foreign Relations Committee: Transcripts,https://www.foreign.senate.gov/publications?c=all&type=Transcript,S. Hrg. 115-413 Transcript,https://www.foreign.senate.gov/imo/media/doc/09 27 17 Nominations Kritenbrink Fitzpatrick.pdf
Senate Foreign Relations Committee: Transcripts,https://www.foreign.senate.gov/publications?c=all&type=Transcript,S. Hrg. 115-413 Transcript,https://www.foreign.senate.gov/imo/media/doc/09 27 17 Nominations Hoekstra Buchan Grenell McCourt McMullen2.pdf
Senate Foreign Relations Committee: Transcripts,https://www.foreign.senate.gov/publications?c=all&type=Transcript,S. Hrg. 115-413 Transcript,https://www.foreign.senate.gov/imo/media/doc/09 27 17 Nominations Kritenbrink Fitzpatrick.pdf
Senate Foreign Relations Committee: Transcripts,https://www.foreign.senate.gov/publications?c=all&type=Transcript,S. HRG. 115-413 Transcript,https://www.foreign.senate.gov/imo/media/doc/09 19 17 Nomination Huntsman.pdf
Senate Foreign Relations Committee: Transcripts,https://www.foreign.senate.gov/publications?c=all&type=Transcript,S. HRG. 115-413 Transcript,https://www.foreign.senate.gov/imo/media/doc/09 12 17 Nominations Ueland Bass Siberell Dowd1.pdf
Senate Foreign Relations Committee: Transcripts,https://www.foreign.senate.gov/publications?c=all&type=Transcript,S. HRG. 115-413 Transcript,https://www.foreign.senate.gov/imo/media/doc/09 12 17 Nominations Ueland Bass Siberell Dowd1.pdf
Senate Foreign Relations Committee: Transcripts,https://www.foreign.senate.gov/publications?c=all&type=Transcript,S. HRG. 115-413 Transcript,https://www.foreign.senate.gov/imo/media/doc/08 01 17 Nomination King.pdf
Senate Foreign Relations Committee: Transcripts,https://www.foreign.senate.gov/publications?c=all&type=Transcript,S. HRG. 115-413 Transcript,https://www.foreign.senate.gov/imo/media/doc/07 26 17 Nominations Raynor Brewer Desrocher.pdf
Senate Foreign Relations Committee: Transcripts,https://www.foreign.senate.gov/publications?c=all&type=Transcript,S. HRG. 115-413 Transcript,https://www.foreign.senate.gov/imo/media/doc/07 20 17 Nominations Hutchison Craft Johnson Eisenberg McFarland.pdf
Senate Foreign Relations Committee: Transcripts,https://www.foreign.senate.gov/publications?c=all&type=Transcript,S. HRG. 115-413 Transcript,https://www.foreign.senate.gov/imo/media/doc/07 19 17 Nominations Arreaga Day Urs.pdf
Senate Foreign Relations Committee: Transcripts,https://www.foreign.senate.gov/publications?c=all&type=Transcript,S. HRG. 115-413 Transcript,https://www.foreign.senate.gov/imo/media/doc/07 18 17 Nominations Gingrich Sales Glass Risch.pdf
Senate Foreign Relations Committee: Transcripts,https://www.foreign.senate.gov/publications?c=all&type=Transcript,S. HRG. 115-413 Transcript,https://www.foreign.senate.gov/imo/media/doc/07 11 17 Nominations Bohigian Washburne Currie Murray.pdf
Senate Foreign Relations Committee: Transcripts,https://www.foreign.senate.gov/publications?c=all&type=Transcript,S. HRG. 115-413 Transcript,https://www.foreign.senate.gov/imo/media/doc/06 15 17 Nomination Green.pdf
Senate Foreign Relations Committee: Transcripts,https://www.foreign.senate.gov/publications?c=all&type=Transcript,S. HRG. 115-413 Transcript,https://www.foreign.senate.gov/imo/media/doc/05 18 17 Nomination Hagerty.pdf
Senate Foreign Relations Committee: Transcripts,https://www.foreign.senate.gov/publications?c=all&type=Transcript,S. HRG. 115-413 Transcript,https://www.foreign.senate.gov/imo/media/doc/05 17 17 Nomination Brown.pdf
Senate Foreign Relations Committee: Transcripts,https://www.foreign.senate.gov/publications?c=all&type=Transcript,S. HRG. 115-413 Transcript,https://www.foreign.senate.gov/imo/media/doc/05 02 17 Nomination Branstad.pdf
Senate Foreign Relations Committee: Transcripts,https://www.foreign.senate.gov/publications?c=all&type=Transcript,S. HRG. 115-413 Transcript,https://www.foreign.senate.gov/imo/media/doc/04 26 17 Nominations Mushingi Haskell.pdf
Senate Foreign Relations Committee: Transcripts,https://www.foreign.senate.gov/publications?c=all&type=Transcript,S. HRG. 115-413 Transcript,https://www.foreign.senate.gov/imo/media/doc/02 16 17 Nomination Friedman.pdf
Senate Foreign Relations Committee: Transcripts,https://www.foreign.senate.gov/publications?c=all&type=Transcript,S. HRG. 115-345 Transcript,https://www.foreign.senate.gov/imo/media/doc/01 18 17 Nomination Haley.pdf
Senate Foreign Relations Committee: Transcripts,https://www.foreign.senate.gov/publications?c=all&type=Transcript,S. HRG. 114-612 Transcript,https://www.foreign.senate.gov/imo/media/doc/08 04 15 Nomination Barr Robinson Nolan Estrada Allen Transcript.pdf
Senate Foreign Relations Committee: Transcripts,https://www.foreign.senate.gov/publications?c=all&type=Transcript,S. HRG. 114-612 Transcript,https://www.foreign.senate.gov/imo/media/doc/12 02 15 Nomination Hill Rubin Scott McKean Torres Transcript.pdf
Senate Foreign Relations Committee: Transcripts,https://www.foreign.senate.gov/publications?c=all&type=Transcript,S. HRG. 114-612 Transcript,https://www.foreign.senate.gov/imo/media/doc/12 01 15 Nomination Gray Hochstein Marcil Feely Taglialatela Chapman Manes Transcript.pdf
Senate Foreign Relations Committee: Transcripts,https://www.foreign.senate.gov/publications?c=all&type=Transcript,S. HRG. 114-612 Transcript,https://www.foreign.senate.gov/imo/media/doc/11 03 15 Nomination Malack Peterson Pittman Transcript.pdf
Senate Foreign Relations Committee: Transcripts,https://www.foreign.senate.gov/publications?c=all&type=Transcript,Treaties,https://www.foreign.senate.gov/imo/media/doc/10 29 15 Treaties.pdf
Senate Foreign Relations Committee: Transcripts,https://www.foreign.senate.gov/publications?c=all&type=Transcript,S. HRG. 114-612 Transcript,https://www.foreign.senate.gov/imo/media/doc/10 01 15 Nomination Jackson Thomas Toy Hankins Etim Transcript1.pdf
Senate Foreign Relations Committee: Transcripts,https://www.foreign.senate.gov/publications?c=all&type=Transcript,S. HRG. 114-612,https://www.foreign.senate.gov/imo/media/doc/10 01 15 Nomination Jackson Thomas Toy Hankins Etim Transcript.pdf
Senate Foreign Relations Committee: Transcripts,https://www.foreign.senate.gov/publications?c=all&type=Transcript,S. HRG. 114-612 Transcript,https://www.foreign.senate.gov/imo/media/doc/09 22 15 Nomination Coppedge Transcript.pdf
Senate Foreign Relations Committee: Transcripts,https://www.foreign.senate.gov/publications?c=all&type=Transcript,S. HRG. 114-612 Transcript,https://www.foreign.senate.gov/imo/media/doc/07 30 15 Nomination Tamlyn Hawkins Gilmour Rubinstein Alsup Transcript.pdf
Senate Foreign Relations Committee: Transcripts,https://www.foreign.senate.gov/publications?c=all&type=Transcript,S. HRG. 114-612 Transcript,https://www.foreign.senate.gov/imo/media/doc/07 22 15 Nomination Jones Klemm Doherty Melville Heins Melia Transcript.pdf
Senate Foreign Relations Committee: Transcripts,https://www.foreign.senate.gov/publications?c=all&type=Transcript,S. Hrg. 114-796,https://www.foreign.senate.gov/imo/media/doc/07 16 15 Corruption Global Magnitsky and Modern Slavery.pdf
Senate Foreign Relations Committee: Transcripts,https://www.foreign.senate.gov/publications?c=all&type=Transcript,S. HRG. 114-612 Transcript,https://www.foreign.senate.gov/imo/media/doc/07 15 15 Nomination Dogu Jacobson Holloway Mulrean Transcript.pdf
Senate Foreign Relations Committee: Transcripts,https://www.foreign.senate.gov/publications?c=all&type=Transcript,S. HRG. 114-612 Transcript,https://www.foreign.senate.gov/imo/media/doc/07 09 15 Nomination Bond Mendelson Transcript.pdf
Senate Foreign Relations Committee: Transcripts,https://www.foreign.senate.gov/publications?c=all&type=Transcript,S. HRG. 114-612 Transcript,https://www.foreign.senate.gov/imo/media/doc/06 23 15 Nomination Davies Heidt Galt Keshap Teplitz Hale Gwaltney Transcript.pdf
Senate Foreign Relations Committee: Transcripts,https://www.foreign.senate.gov/publications?c=all&type=Transcript,S. HRG. 114-612 Transcript,https://www.foreign.senate.gov/imo/media/doc/06 23 15 Nomination Davies Heidt Galt Keshap Teplitz Hale Gwaltney Transcript1.pdf
Senate Foreign Relations Committee: Transcripts,https://www.foreign.senate.gov/publications?c=all&type=Transcript,S. HRG. 114-612 Transcript,https://www.foreign.senate.gov/imo/media/doc/06 17 15 Nomination Smith Transcript.pdf
Senate Foreign Relations Committee: Transcripts,https://www.foreign.senate.gov/publications?c=all&type=Transcript,S. HRG. 114-612,https://www.foreign.senate.gov/imo/media/doc/05 20 15 Nomination Delawie Kelly Pettit Noyes Raji Transcript.pdf
Senate Foreign Relations Committee: Transcripts,https://www.foreign.senate.gov/publications?c=all&type=Transcript,Iran Nuclear Negotiations Transcript,https://www.foreign.senate.gov/imo/media/doc/1-21-15 Iran Nuclear Negotiations Status.pdf
Senate Foreign Relations Committee: Transcripts,https://www.foreign.senate.gov/publications?c=all&type=Transcript,P-5+1 Negotiations with Iran Transcript,"https://www.foreign.senate.gov/imo/media/doc/07 29 2014, P-5+1 Negotiations with Iran.pdf"
Senate Foreign Relations Committee: Transcripts,https://www.foreign.senate.gov/publications?c=all&type=Transcript,Nomination Transcript,"https://www.foreign.senate.gov/imo/media/doc/07 29 2014, Nominations, Tefft, Heflin, Miller, Allen, Sison, Haney, and Adams.pdf"
Senate Foreign Relations Committee: Transcripts,https://www.foreign.senate.gov/publications?c=all&type=Transcript,Iraq at a Crossroads Transcript,"https://www.foreign.senate.gov/imo/media/doc/07 24 2014, Iraq, Options for U.S. Policy.pdf"
Senate Foreign Relations Committee: Transcripts,https://www.foreign.senate.gov/publications?c=all&type=Transcript,U.S. Security Implications of International Energy and Climate Policies and Issues Transcript,"https://www.foreign.senate.gov/imo/media/doc/07 22 2014, Security Implications of Energy and Climate Issues.pdf"
Senate Foreign Relations Committee: Transcripts,https://www.foreign.senate.gov/publications?c=all&type=Transcript,Dangerous Passage Transcript,"https://www.foreign.senate.gov/imo/media/doc/07 17 2014, Central America Unaccompanied Minors.pdf"
Senate Foreign Relations Committee: Transcripts,https://www.foreign.senate.gov/publications?c=all&type=Transcript,Nomination Transcript,"https://www.foreign.senate.gov/imo/media/doc/07 17 2014, Nominations, Ruggles, Krol, Mustard, Pressman, Bernicat.pdf"
Senate Foreign Relations Committee: Transcripts,https://www.foreign.senate.gov/publications?c=all&type=Transcript,Indispensable Partners - Reenergizing U.S.-India Ties Transcript,"https://www.foreign.senate.gov/imo/media/doc/07 16 2014, Reenergizing U.S.-India Ties.pdf"
Senate Foreign Relations Committee: Transcripts,https://www.foreign.senate.gov/publications?c=all&type=Transcript,Transcript,"https://www.foreign.senate.gov/imo/media/doc/04 08 2014, International Affairs Budget1.pdf"
Senate Foreign Relations Committee: Transcripts,https://www.foreign.senate.gov/publications?c=all&type=Transcript,Transcript Lebanon at the Crossroads,https://www.foreign.senate.gov/imo/media/doc/022514_Transcript_Lebanon at the Crossroads.pdf
Senate Foreign Relations Committee: Transcripts,https://www.foreign.senate.gov/publications?c=all&type=Transcript,Hearing Transcript,https://www.foreign.senate.gov/imo/media/doc/041510_Transcript_US Japan Relations.pdf
Senate Foreign Relations Committee: Transcripts,https://www.foreign.senate.gov/publications?c=all&type=Transcript,Hearing Transcript,https://www.foreign.senate.gov/imo/media/doc/022808_Transcript_US Policy Options in Post Election Pakistan.pdf
Senate Foreign Relations Committee: Transcripts,https://www.foreign.senate.gov/publications?c=all&type=Transcript,Hearing Transcript,https://www.foreign.senate.gov/imo/media/doc/040611_Transcript_Nominations Shear Tong.pdf
Senate Foreign Relations Committee: Transcripts,https://www.foreign.senate.gov/publications?c=all&type=Transcript,Hearing Transcript,https://www.foreign.senate.gov/imo/media/doc/072308_Transcript_Nominations GfoellerVolkoff Olson Pearce Sison.pdf
Senate Foreign Relations Committee: Transcripts,https://www.foreign.senate.gov/publications?c=all&type=Transcript,Hearing Transcript,https://www.foreign.senate.gov/imo/media/doc/071812_Transcript_Nominations Ries Koenig Kirby Armbruster Holtz.pdf
Senate Foreign Relations Committee: Transcripts,https://www.foreign.senate.gov/publications?c=all&type=Transcript,Hearing Transcript,https://www.foreign.senate.gov/imo/media/doc/060612_Transcript_Nominations Sison McGurk Elliott.pdf
Senate Foreign Relations Committee: Transcripts,https://www.foreign.senate.gov/publications?c=all&type=Transcript,Iran Nuclear Agreement Review,https://www.foreign.senate.gov/imo/media/doc/07 23 15 Iran Nuclear Agreement Review.pdf
Senate Foreign Relations Committee: Transcripts,https://www.foreign.senate.gov/publications?c=all&type=Transcript,Hearing Transcript,https://www.foreign.senate.gov/imo/media/doc/080107_Transcript_Exploring the US Africa Command and A New Strategic Relationship with Africa.pdf
Senate Foreign Relations Committee: Transcripts,https://www.foreign.senate.gov/publications?c=all&type=Transcript,Multilateral Economic Institutions and U.S. Foreign Policy,https://www.foreign.senate.gov/imo/media/doc/11 27 18 Multilateral Economic Institutions and US Foreign Policy.pdf
Senate Foreign Relations Committee: Transcripts,https://www.foreign.senate.gov/publications?c=all&type=Transcript,Hearing Transcript Part 1,https://www.foreign.senate.gov/imo/media/doc/01 19 2021 Nominations -- Blinken Part 1.pdf
Senate Foreign Relations Committee: Transcripts,https://www.foreign.senate.gov/publications?c=all&type=Transcript,The Path Forward: Key Findings in the Syria Study Group Report Transcript,https://www.foreign.senate.gov/imo/media/doc/09 24 19 The Path Forward Key Findings From the Syria Study Group Report.pdf
Senate Foreign Relations Committee: Transcripts,https://www.foreign.senate.gov/publications?c=all&type=Transcript,Hearing Transcript,https://www.foreign.senate.gov/imo/media/doc/092705_Transcript_Energy Supplies in Eurasia.pdf
Senate Foreign Relations Committee: Transcripts,https://www.foreign.senate.gov/publications?c=all&type=Transcript,Hearing Transcript,https://www.foreign.senate.gov/imo/media/doc/040711_Transcript_Combating Human Trafficking in Asia.pdf
Senate Foreign Relations Committee: Transcripts,https://www.foreign.senate.gov/publications?c=all&type=Transcript,Hearing Transcript,https://www.foreign.senate.gov/imo/media/doc/091009_Transcript_Iraq Report from the Field.pdf
Senate Foreign Relations Committee: Transcripts,https://www.foreign.senate.gov/publications?c=all&type=Transcript,Hearing Transcript,https://www.foreign.senate.gov/imo/media/doc/012209_Transcript_Nominations of Steinburg_Lew.pdf
Senate Foreign Relations Committee: Transcripts,https://www.foreign.senate.gov/publications?c=all&type=Transcript,Hearing Transcript,https://www.foreign.senate.gov/imo/media/doc/033009_Transcript_US Mexican Border Violence.pdf
Senate Foreign Relations Committee: Transcripts,https://www.foreign.senate.gov/publications?c=all&type=Transcript,Hearing Transcript,https://www.foreign.senate.gov/imo/media/doc/072512_Transcript_Irans Support for Terrorism in the Middle East.pdf
Senate Foreign Relations Committee: Transcripts,https://www.foreign.senate.gov/publications?c=all&type=Transcript,Hearing Transcript,https://www.foreign.senate.gov/imo/media/doc/042910_to_071510_Transcript_The New Start Treaty TD 111 54.pdf
Senate Foreign Relations Committee: Transcripts,https://www.foreign.senate.gov/publications?c=all&type=Transcript,Transcript International Parental Child Abduction,https://www.foreign.senate.gov/imo/media/doc/022714_Transcript_International Parental Child Abduction.pdf
Senate Foreign Relations Committee: Transcripts,https://www.foreign.senate.gov/publications?c=all&type=Transcript,Transcript,https://www.foreign.senate.gov/imo/media/doc/04 10 18 Summit of the Americas -- A Regional Strategy for Democratic Governance Against Corruption in the Hemisphere.pdf
Senate Foreign Relations Committee: Transcripts,https://www.foreign.senate.gov/publications?c=all&type=Transcript,Transcript,https://www.foreign.senate.gov/imo/media/doc/116th Congress Nominations Hearings - First Session - Part II4.pdf
Senate Foreign Relations Committee: Transcripts,https://www.foreign.senate.gov/publications?c=all&type=Transcript,S. HRG. 114-802,https://www.foreign.senate.gov/imo/media/doc/S. HRG. 114.802 JCPOA11.pdf
Senate Foreign Relations Committee: Transcripts,https://www.foreign.senate.gov/publications?c=all&type=Transcript,Hearing Transcript,https://www.foreign.senate.gov/imo/media/doc/051705_Transcript_The Commission for Africa.pdf
Senate Foreign Relations Committee: Transcripts,https://www.foreign.senate.gov/publications?c=all&type=Transcript,Reviewing the Civil Nuclear Agreement with the Republic of Korea,https://www.foreign.senate.gov/imo/media/doc/10 01 15 Reviewing the Civil Nuclear Agreement with the Republic of Korea.pdf
Senate Foreign Relations Committee: Transcripts,https://www.foreign.senate.gov/publications?c=all&type=Transcript,Hearing Transcript,https://www.foreign.senate.gov/imo/media/doc/031010_Transcript_The Future of US Public Diplomacy.pdf
Senate Foreign Relations Committee: Transcripts,https://www.foreign.senate.gov/publications?c=all&type=Transcript,Transcript Indispensable Partners Reenergizing US-India Ties,https://www.foreign.senate.gov/imo/media/doc/071614_Transcript_Indispensable Partners Reenergizing US-India Ties.pdf
Senate Foreign Relations Committee: Transcripts,https://www.foreign.senate.gov/publications?c=all&type=Transcript,Hearing Transcript,https://www.foreign.senate.gov/imo/media/doc/120909_Transcript_Strengthening the Transatlantic Economy Moving Beyond the Crisis.pdf
Senate Foreign Relations Committee: Transcripts,https://www.foreign.senate.gov/publications?c=all&type=Transcript,Hearing Transcript,https://www.foreign.senate.gov/imo/media/doc/102815_Transcript_Nominations Morton Ward Bodde Sievers Millard.pdf
Senate Foreign Relations Committee: Transcripts,https://www.foreign.senate.gov/publications?c=all&type=Transcript,Hearing Transcript,https://www.foreign.senate.gov/imo/media/doc/011007_to_020107_Transcript_Securing Americas Interest in Iraq2.pdf
Senate Foreign Relations Committee: Transcripts,https://www.foreign.senate.gov/publications?c=all&type=Transcript,S. HRG. 114-320 Transcript,https://www.foreign.senate.gov/imo/media/doc/12 16 15 The Administratons Strategy in Afghanistan.pdf
Senate Foreign Relations Committee: Transcripts,https://www.foreign.senate.gov/publications?c=all&type=Transcript,Transcript Russia and Developments in Ukraine,https://www.foreign.senate.gov/imo/media/doc/070914_Transcript_Russia and Developments in Ukraine.pdf
Senate Foreign Relations Committee: Transcripts,https://www.foreign.senate.gov/publications?c=all&type=Transcript,Hearing Transcript,https://www.foreign.senate.gov/imo/media/doc/040611_Transcript_Nominations Shear Tong.pdf
Senate Foreign Relations Committee: Transcripts,https://www.foreign.senate.gov/publications?c=all&type=Transcript,"Assessing US Policy Towards Burma Geopolitical, Economic, and Humanitarian Considerations","https://www.foreign.senate.gov/imo/media/doc/10 24 17 Assessing US Policy Towards Burma Geopolitical, Economic, and Humanitarian Considerations.pdf"
Senate Foreign Relations Committee: Transcripts,https://www.foreign.senate.gov/publications?c=all&type=Transcript,Transcript Review of Resources,https://www.foreign.senate.gov/imo/media/doc/022415_Transcript_Review of Resources Priorities and Programs.pdf
Senate Foreign Relations Committee: Transcripts,https://www.foreign.senate.gov/publications?c=all&type=Transcript,Hearing Transcript,https://www.foreign.senate.gov/imo/media/doc/020712_Transcript_Nomination Powell.pdf
Senate Foreign Relations Committee: Transcripts,https://www.foreign.senate.gov/publications?c=all&type=Transcript,Transcript Responding to the Humanitarian Security and Governance Crisis in the Central African Republic,https://www.foreign.senate.gov/imo/media/doc/121713_Transcript_Responding to the Humanitarian Security and Governance Crisis in the Central African Republic.pdf
Senate Foreign Relations Committee: Transcripts,https://www.foreign.senate.gov/publications?c=all&type=Transcript,Transcript Transatlantic Security Challenges,https://www.foreign.senate.gov/imo/media/doc/041014_Transcript_Transatlantic Security Challenges Central and Eastern Europe.pdf
Senate Foreign Relations Committee: Transcripts,https://www.foreign.senate.gov/publications?c=all&type=Transcript,S. HRG. 114-197 Transcript,https://www.foreign.senate.gov/imo/media/doc/02 25 15 The Fight Against ISIS Building the Coalition.pdf
Senate Foreign Relations Committee: Transcripts,https://www.foreign.senate.gov/publications?c=all&type=Transcript,Hearing Transcript,https://www.foreign.senate.gov/imo/media/doc/052411_Transcript_Nomination Burns.pdf
Senate Foreign Relations Committee: Transcripts,https://www.foreign.senate.gov/publications?c=all&type=Transcript,Transcript Nominations,https://www.foreign.senate.gov/imo/media/doc/061714_Transcript_Nominations of Lippert_Stivers_Osius III_Polaschik.pdf
